,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
10,3.04452243772,0.69314718056,4.26267987704,9.32375833901,0.69314718056,0.815984090519,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,2.19722457734,0.69314718056,0.69314718056,0.69314718056,0.69314718056,5,5,1965,1965,1.09861228867,0.69314718056,1.09861228867,1.38629436112,0.69314718056,0.0,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,1.79175946923,6.81014245012,0.69314718056,0.0,4.90527477844,6.94793706861,0.69314718056,0.69314718056,0.69314718056,0.69314718056,6.94793706861,0.0,0.0,6.94793706861,1.0,0.0,1,0,3,0.69314718056,0.69314718056,5,0.69314718056,0,0.44958,1.09861228867,1965.0,1.0,1.0,384.0,0.69314718056,0.69314718056,0.69314718056,0.0,0.0,0.0,0.0,0.0,0.0,0.704927519095,1.2206,0.654198430421,0.0,2,2008,0.69314718056,0.69314718056
11,4.11087386417,0.69314718056,4.45434729625,9.38639231576,0.69314718056,0.553580469126,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.69314718056,2.07944154168,0.69314718056,0.69314718056,0.69314718056,1.09861228867,9,5,2005,2006,1.09861228867,0.69314718056,2.19722457734,2.07944154168,1.38629436112,5.65948221576,1.38629436112,0.69314718056,0.69314718056,1.38629436112,0.69314718056,0.69314718056,1.09861228867,6.90675477865,0.69314718056,0.0,5.18178355029,7.06987412846,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7.07580886398,7.04141166379,0.0,7.75147531802,1.0,0.0,3,0,4,0.69314718056,1.38629436112,11,0.69314718056,2,1.0,1.38629436112,2005.0,3.0,3.0,736.0,0.69314718056,0.69314718056,0.69314718056,4.99721227376,3.09104245336,0.0,0.0,0.0,0.0,0.743650162733,0.64791,0.751557588106,0.0,7,2006,1.09861228867,1.09861228867
12,3.04452243772,0.69314718056,4.11018510244,9.47031717334,0.69314718056,0.686711516025,1.38629436112,0.69314718056,0.69314718056,0.69314718056,0.69314718056,2.19722457734,0.69314718056,0.69314718056,0.69314718056,0.69314718056,5,6,1962,1962,1.09861228867,0.69314718056,1.09861228867,1.79175946923,0.69314718056,0.0,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,1.38629436112,6.6039438246,0.69314718056,0.0,5.17048399504,6.81673588059,0.69314718056,1.09861228867,0.69314718056,0.69314718056,6.81673588059,0.0,0.0,6.81673588059,1.0,0.0,1,0,2,0.69314718056,0.69314718056,4,0.69314718056,0,0.28857,1.09861228867,1962.0,1.0,1.0,352.0,0.69314718056,0.69314718056,0.69314718056,4.94875989038,0.0,0.0,0.0,5.17614973257,0.0,0.748156063591,1.343,0.715886667529,0.0,9,2008,0.69314718056,0.69314718056
13,3.04452243772,0.69314718056,4.52178857705,9.27359682161,0.69314718056,0.65674768403,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7,5,2006,2007,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.38629436112,5.72684774759,1.09861228867,0.69314718056,0.69314718056,1.09861228867,0.69314718056,1.09861228867,0.69314718056,0.0,0.69314718056,0.0,7.30988148582,7.30988148582,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7.30988148582,0.0,0.0,7.30988148582,0.0,0.0,2,0,3,0.69314718056,1.09861228867,7,0.69314718056,1,1.0,0.69314718056,2006.0,2.0,3.0,840.0,0.69314718056,0.69314718056,0.69314718056,5.08140436498,3.52636052462,0.0,0.0,0.0,0.0,0.671336037546,0.62732,0.646851901575,0.0,8,2007,1.09861228867,1.09861228867
14,3.04452243772,0.69314718056,4.11056234024,9.2984428202,0.69314718056,0.790682156396,1.09861228867,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,6,5,1960,1960,1.09861228867,0.69314718056,1.38629436112,1.09861228867,1.09861228867,5.36129216571,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,1.60943791243,6.59850902861,0.69314718056,0.0,6.25575004175,7.13409372119,0.69314718056,1.09861228867,0.69314718056,0.69314718056,7.13409372119,0.0,0.0,7.13409372119,1.0,0.0,1,1,2,0.69314718056,0.69314718056,5,0.69314718056,1,3.0,0.69314718056,1960.0,2.0,1.0,352.0,0.69314718056,0.69314718056,0.69314718056,0.0,5.36597601502,5.17614973257,0.0,0.0,0.0,0.592575181634,3.0,0.641411683152,0.0,5,2008,0.69314718056,0.69314718056
15,3.82864139649,1.09861228867,3.95124371858,8.71948076085,0.69314718056,0.793716235482,0.69314718056,0.69314718056,0.69314718056,1.09861228867,0.69314718056,2.48490664979,0.69314718056,0.69314718056,0.69314718056,1.94591014906,7,8,1929,2001,0.69314718056,0.69314718056,1.60943791243,1.60943791243,0.69314718056,0.0,0.69314718056,0.69314718056,1.38629436112,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.0,0.69314718056,0.0,6.72503364217,6.72503364217,0.69314718056,0.69314718056,0.69314718056,1.09861228867,6.75110146894,0.0,0.0,6.75110146894,0.0,0.0,1,0,2,0.69314718056,0.69314718056,5,0.69314718056,0,-0.21797,1.09861228867,1991.0,1.0,2.0,576.0,0.69314718056,0.69314718056,0.69314718056,3.89182029811,4.72738781871,0.0,0.0,0.0,0.0,0.559524355184,2.0,0.493744569628,0.0,7,2007,0.69314718056,0.69314718056
16,3.04452243772,0.69314718056,4.11059513681,9.32741204356,0.69314718056,0.59989089008,1.09861228867,0.69314718056,0.69314718056,1.38629436112,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,6,7,1970,1970,0.69314718056,0.69314718056,1.60943791243,1.60943791243,1.09861228867,5.19849703127,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,1.38629436112,6.36130247757,0.69314718056,0.0,6.05678401323,6.91274282049,0.69314718056,0.69314718056,0.69314718056,0.69314718056,6.91274282049,0.0,0.0,6.91274282049,1.0,0.0,1,0,2,0.69314718056,0.69314718056,5,0.69314718056,1,2.0,0.69314718056,1970.0,3.0,2.0,480.0,0.69314718056,0.69314718056,0.69314718056,0.0,0.0,0.0,0.0,0.0,0.0,0.664629386282,2.2317,0.69314718056,6.55250788703,3,2010,0.69314718056,0.69314718056
17,4.51085950652,0.69314718056,4.29045944115,9.28656039789,0.69314718056,0.63850090278,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,2.19722457734,0.69314718056,0.69314718056,1.38629436112,0.69314718056,4,5,1967,1967,0.69314718056,0.69314718056,1.38629436112,1.09861228867,0.69314718056,0.0,0.69314718056,0.69314718056,1.60943791243,0.931297563981,0.827765482285,0.566347365655,0.600675468492,0.0,0.976670617863,0.0,0.0,0.0,0.69314718056,1.09861228867,0.69314718056,0.69314718056,7.16780918432,0.0,0.0,7.16780918432,0.0,0.0,2,0,2,1.09861228867,0.69314718056,6,0.69314718056,0,0.032238,1.79175946923,1967.0,1.0,2.0,516.0,0.69314718056,0.69314718056,0.69314718056,0.0,0.0,0.0,0.0,0.0,0.0,0.735008634655,1.8833,0.69314718056,6.21660610108,10,2006,0.69314718056,0.69314718056
18,3.04452243772,0.69314718056,4.20469261939,9.52485909838,0.69314718056,0.717400672361,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,2.3978952728,1.94591014906,0.69314718056,0.69314718056,0.69314718056,5,5,2004,2004,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.0,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.09861228867,6.4723462945,0.69314718056,0.0,6.15060276845,7.01660968389,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7.01660968389,0.0,0.0,7.01660968389,1.0,0.0,1,1,3,0.69314718056,1.09861228867,6,0.69314718056,0,0.65413,1.09861228867,2004.0,1.0,2.0,576.0,0.69314718056,0.69314718056,0.69314718056,0.0,4.63472898823,0.0,0.0,0.0,0.0,0.777258523179,1.8531,0.773574429673,0.0,6,2008,0.69314718056,0.69314718056
19,3.04452243772,0.69314718056,4.26267987704,8.93075873556,0.69314718056,0.820616485806,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,5,6,1958,1965,1.09861228867,0.69314718056,2.07944154168,1.79175946923,0.69314718056,0.0,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,1.94591014906,6.22455842928,0.69314718056,0.0,6.26530121274,6.93731408122,0.69314718056,1.09861228867,0.69314718056,0.69314718056,7.20042489294,0.0,0.0,7.20042489294,0.0,0.0,1,0,3,0.69314718056,0.69314718056,6,1.38629436112,0,0.37121,0.69314718056,1958.0,1.0,1.0,294.0,0.69314718056,0.69314718056,0.69314718056,0.0,0.0,0.0,0.0,0.0,0.0,0.560398338805,1.0,0.632829074263,0.0,5,2009,1.38629436112,1.38629436112
20,4.11087386417,0.69314718056,4.62497281328,9.56212336983,0.69314718056,0.638162872227,1.09861228867,0.69314718056,0.69314718056,1.09861228867,0.69314718056,2.07944154168,0.69314718056,0.69314718056,0.69314718056,1.09861228867,8,5,2005,2006,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.09861228867,5.94279937513,1.09861228867,0.69314718056,0.69314718056,1.38629436112,0.69314718056,1.09861228867,0.69314718056,0.0,0.69314718056,0.0,7.05531284334,7.05531284334,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7.05531284334,7.10578612948,0.0,7.77359446736,0.0,0.0,3,1,4,0.69314718056,1.09861228867,9,0.69314718056,1,1.0,1.38629436112,2005.0,2.0,3.0,853.0,0.69314718056,0.69314718056,0.69314718056,5.48479693349,5.04342511692,0.0,0.0,0.0,0.0,0.62159747172,0.76502,0.646977579713,0.0,11,2006,1.09861228867,1.09861228867
21,3.82864139649,1.09861228867,4.06044301055,8.91596931137,0.69314718056,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,2.83321334406,0.69314718056,0.69314718056,0.69314718056,1.94591014906,7,7,1930,1950,0.69314718056,0.69314718056,1.60943791243,1.60943791243,0.69314718056,0.0,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.0,0.69314718056,0.0,6.45833828334,6.45833828334,0.69314718056,0.69314718056,0.69314718056,1.38629436112,7.01121398735,0.0,0.0,7.01121398735,0.0,0.0,1,0,3,0.69314718056,1.09861228867,6,0.69314718056,1,1.0,0.69314718056,1930.0,1.0,1.0,280.0,0.69314718056,0.69314718056,1.09861228867,0.0,0.0,5.32787616879,0.0,0.0,0.0,0.58900259203,2.0,0.651032684453,0.0,6,2007,0.69314718056,0.69314718056
22,3.04452243772,0.69314718056,4.33073334029,9.18430435743,0.69314718056,0.836034668108,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.69314718056,8,5,2002,2002,1.09861228867,0.69314718056,0.69314718056,0.69314718056,1.09861228867,5.64190707094,1.09861228867,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.0,0.69314718056,0.0,7.48324441607,7.48324441607,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7.49331724886,0.0,0.0,7.49331724886,0.0,0.0,2,0,3,0.69314718056,1.09861228867,7,0.69314718056,1,1.0,0.69314718056,2002.0,2.0,2.0,534.0,0.69314718056,0.69314718056,0.69314718056,5.14749447681,5.07517381523,0.0,0.0,0.0,0.0,0.615326169756,1.1806,0.663893431785,0.0,9,2008,0.69314718056,0.69314718056
23,4.7957905456,1.09861228867,3.80666248977,8.34877453979,0.69314718056,0.742127802782,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,3.04452243772,0.69314718056,0.69314718056,1.09861228867,0.69314718056,5,7,1976,1976,0.69314718056,0.69314718056,1.94591014906,1.94591014906,0.69314718056,0.0,0.69314718056,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,1.09861228867,6.73459165997,0.69314718056,0.0,5.30330490806,6.94793706861,0.69314718056,1.09861228867,0.69314718056,0.69314718056,6.96696713861,0.0,0.0,6.96696713861,1.0,0.0,1,0,3,0.69314718056,0.69314718056,6,0.69314718056,1,2.0,0.69314718056,1976.0,1.0,2.0,572.0,0.69314718056,0.69314718056,0.69314718056,4.61512051684,4.70953020131,0.0,0.0,0.0,0.0,0.63379518611,0.90843,0.709020529716,0.0,6,2007,0.69314718056,0.69314718056
24,3.04452243772,0.69314718056,4.1104475438,9.01760477683,0.69314718056,0.528013069749,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.69314718056,2.19722457734,0.69314718056,0.69314718056,0.69314718056,0.69314718056,5,8,1968,2001,0.69314718056,0.69314718056,1.79175946923,1.79175946923,0.69314718056,0.0,0.69314718056,1.09861228867,1.09861228867,0.69314718056,0.69314718056,1.60943791243,1.79175946923,5.24174701506,1.79175946923,6.50578406013,5.32300997914,6.96696713861,0.69314718056,0.69314718056,0.69314718056,0.69314718056,6.96696713861,0.0,0.0,6.96696713861,1.0,0.0,1,0,3,0.69314718056,1.09861228867,6,0.69314718056,1,2.0,0.69314718056,1968.0,1.0,1.0,270.0,0.69314718056,0.69314718056,0.69314718056,6.00881318544,4.51085950652,0.0,0.0,0.0,0.0,0.692897149305,1.0,0.666315406594,0.0,5,2010,0.69314718056,0.69314718056
25,3.04452243772,0.69314718056,4.70953020131,9.56317796268,0.69314718056,0.720859619126,0.69314718056,0.69314718056,0.69314718056,1.09861228867,0.69314718056,2.07944154168,0.69314718056,0.69314718056,0.69314718056,0.69314718056,8,5,2007,2007,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.38629436112,6.46302945692,1.09861228867,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.0,0.69314718056,0.0,7.35691824236,7.35691824236,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7.378383713,0.0,0.0,7.378383713,0.0,0.0,2,0,3,0.69314718056,1.09861228867,7,0.69314718056,1,1.0,0.69314718056,2007.0,2.0,3.0,890.0,0.69314718056,0.69314718056,0.69314718056,0.0,4.04305126783,0.0,0.0,0.0,0.0,0.714223506162,1.0782,0.635989354955,0.0,7,2009,0.69314718056,0.69314718056
26,3.04452243772,0.69314718056,4.11087386417,8.88197518425,0.69314718056,0.623389731143,0.69314718056,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,5,7,1951,2000,0.69314718056,0.69314718056,1.60943791243,1.60943791243,0.69314718056,0.0,0.69314718056,0.69314718056,1.09861228867,0.69314718056,0.69314718056,1.60943791243,1.60943791243,5.45958551414,1.09861228867,6.18826412308,5.19849703127,6.80350525761,0.69314718056,1.09861228867,0.69314718056,0.69314718056,6.80350525761,0.0,0.0,6.80350525761,0.0,0.69314718056,1,0,3,0.69314718056,1.09861228867,5,0.69314718056,0,1.0932,1.09861228867,2005.0,1.0,2.0,576.0,0.69314718056,0.69314718056,0.69314718056,5.40717177146,3.49650756147,0.0,0.0,0.0,0.0,0.743697699158,1.959,0.637676753034,0.0,5,2010,0.69314718056,0.69314718056
27,3.04452243772,0.69314718056,4.59511985013,9.34827455807,0.69314718056,0.680775971745,0.69314718056,0.69314718056,0.69314718056,0.69314718056,0.69314718056,2.07944154168,0.69314718056,0.69314718056,0.69314718056,0.69314718056,8,5,2007,2008,0.69314718056,0.69314718056,0.69314718056,0.69314718056,1.38629436112,5.30330490806,1.09861228867,0.69314718056,0.69314718056,1.38629436112,0.69314718056,0.69314718056,1.09861228867,7.10578612948,0.69314718056,0.0,6.18826412308,7.44132038972,0.69314718056,0.69314718056,0.69314718056,0.69314718056,7.44132038972,0.0,0.0,7.44132038972,1.0,0.0,2,0,3,0.69314718056,1.09861228867,7,0.69314718056,1,1.0,0.69314718056,2008.0,2.0,3.0,772.0,0.69314718056,0.69314718056,0.69314718056,0.0,3.93182563272,0.0,0.0,0.0,0.0,0.800251175474,-0.39762,0.640837580435,0.0,5,2010,0.69314718056,0.69314718056
