,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
10,44.0522331581,1.20196465811,64.2727387804,11201.0201177,1.00015545459,0.997516814796,1.35910310458,1.23134676513,0.990473737234,1.40152472232,1.08646646071,7.00397520452,1.23941050147,0.986804802628,1.32182788304,1.41689512345,5.37496354066,5.5466419759,1949.58927538,1959.16918189,1.24279440842,1.02268001046,3.20190344213,3.35819245022,1.46646864132,56.6323635952,1.2378158103,1.14012330889,1.77691550932,1.49131666476,1.06534933464,1.66216163007,3.04227488676,682.44145886,1.3785284013,70.7578068913,322.946790285,1076.14605604,1.02171428118,1.84152495703,1.04443534476,1.10631632654,1154.07113749,-158.293762516,-2.09661637586,993.680758594,0.675920270265,0.0768777075285,1.18639556736,0.050841662015,2.25862009306,1.00331927932,1.41643435497,4.98651127382,1.11989073539,0.445182177686,1.29881280738,1.26840458138,1956.14651156,1.60349410913,1.51189422711,415.276460364,1.02191688871,1.03517213477,1.06582259596,82.644383318,26.6863057977,15.6759586147,3.83018724969,12.17341001,-0.176341516529,0.987540489437,1.17057939538,0.98930950605,43.8193193535,6.07515553511,1986.62301507,1.21505746101,1.3017641347
11,60.298070003,1.23390856152,77.636273416,11927.9905937,0.987824675276,1.02571873492,1.52526198807,1.16020661878,0.990399150296,1.43937915993,1.03398408309,8.35770537995,1.41152006492,1.06163664807,1.22230534489,2.03821268751,7.23940999988,5.35362974959,1962.01804025,1974.40585853,1.34463547046,1.09884690724,2.76339548319,2.92654419936,1.7419908329,204.369021054,1.7668028382,1.09418491047,1.41494622134,1.97435234543,1.10852364457,1.66686923276,2.06952862423,484.089632794,1.151587606,29.9773437318,833.875126427,1347.94210295,1.00795385247,1.41793924139,1.02150962309,1.03362078124,1429.99911596,747.079923733,12.018166237,2189.09720593,0.369812337016,0.0425734756358,2.03335861637,0.664088290509,3.40462796844,1.06036342125,1.93693096292,8.23312335717,1.16504261253,0.966481113743,1.48025096711,1.49863167437,1968.07909319,2.14284739232,2.2563565626,611.394832071,1.06398877057,1.02848339073,1.05440313285,130.840891759,77.0429765152,22.0497560367,4.08247725747,21.5941250862,10.3778001361,1.00352086428,1.06309650331,0.999005133269,14.984996971,6.45870777245,1988.06241104,1.28071635554,1.33094199726
12,46.200970846,1.24064958191,62.1601997781,12968.5866082,1.00480996533,0.999751232583,1.35885233155,1.27241554123,0.991164165025,1.41224025276,1.11573890361,6.94612576292,1.23810498213,0.982434819255,1.34184602593,1.53238185191,5.07630722323,5.62592476181,1945.571744,1957.64783014,1.21141046842,1.00733901394,3.27313734451,3.42289185042,1.35719785774,26.9215670775,1.1416834263,1.15906644843,1.89091853088,1.3928945647,1.07528396152,1.59315753243,3.01178428516,561.728427022,1.39162173172,72.9467805834,290.778172992,925.453380598,1.03925020088,1.93519278185,1.06454624545,1.13420833938,1029.8375171,-128.064045652,-1.59846789006,900.17500356,0.60000021252,0.078303936518,1.11754605597,0.0565683311456,2.25902175795,1.00527094935,1.32883562215,4.81074730447,1.12708856072,0.375152110828,1.264649226,1.33148300326,1954.17389252,1.4888207391,1.38080860611,372.823891536,1.033642991,1.04773816316,1.09986116922,73.2594017393,20.7489424814,18.1414906937,3.38811691787,10.4509919379,-2.13918073666,0.98644520827,1.18048728288,0.992444779811,66.7866008787,6.05776807764,1987.69659756,1.18231887121,1.27858053224
13,56.6536830068,1.27589452698,74.3013333386,10646.293855,1.02428391962,1.05106218596,1.48771419502,1.19830261148,1.02395905744,1.45951353837,1.07227682608,8.0590417995,1.3870444558,1.06696301147,1.31209903267,1.86199085067,6.74953921587,5.60771988339,2023.86058907,2035.46395606,1.34358052643,1.09850729514,3.00465988517,3.16934818742,1.69180401802,152.292774203,1.62112977084,1.14951178596,1.5993090905,1.85255446802,1.12959877932,1.70304119713,2.51256208097,570.576816975,1.27190263855,44.5088222534,664.055055924,1279.14069515,1.04576717956,1.62906853536,1.06577384443,1.09825148651,1360.98417821,413.16135653,6.83847276927,1780.98400751,0.49474651209,0.0558416679065,1.76474686078,0.445034741739,3.05805020879,1.07440794876,1.79991083211,7.20763769103,1.18397409775,0.775058015803,1.45483860292,1.45902062506,2030.41908563,1.99738572038,2.03228533754,552.23426247,1.08332982324,1.06642137934,1.09314189899,113.991611532,59.4650985511,20.3172647878,4.06498790456,18.3901091627,6.2675665534,1.03106102914,1.14196661505,1.02866125581,23.5181329117,6.52797827527,2054.89343357,1.30132002044,1.3674221617
14,45.7252133796,1.18189436793,68.4096539211,10919.1789736,0.996707954101,1.00184609958,1.40236850151,1.20717689411,0.99089787405,1.40956133741,1.06766193177,7.32532384611,1.27642415075,1.00510951675,1.28844896968,1.47308395773,5.91153442287,5.47001194839,1955.79724975,1964.54881702,1.28412148992,1.05014721242,3.0892120044,3.25121014504,1.58364185479,102.592823436,1.39505519757,1.12130363757,1.64576967128,1.64167020319,1.06873796686,1.71131606491,2.87762826496,716.559138364,1.3315053526,62.7030713209,439.358943386,1218.62115307,1.01062772341,1.70907415328,1.0291458638,1.07684653317,1282.90704288,1.0954388409,0.367722382667,1284.3702041,0.663671289888,0.0701656198396,1.39250969767,0.166606442229,2.48693474324,1.01386672097,1.5675022889,5.73115498649,1.12661249917,0.594299126805,1.35622762278,1.27808543164,1961.05959385,1.7770715246,1.73521972166,478.922660168,1.02430612546,1.02738993485,1.04571764342,98.3510742954,40.0044322429,15.5089756774,4.15719195163,15.0843885205,3.1139299778,0.992151626341,1.14484325781,0.99037856284,26.5507124387,6.16388763349,1987.92190955,1.24618460243,1.3205242659
15,60.7255010911,1.43170667294,58.2488187771,6116.88938489,1.01177885689,1.04072632651,1.25362394425,1.12733256012,1.00824569725,1.36347390247,1.0405164109,6.99760020363,1.27328395725,1.00419429383,1.43695183035,1.93663141908,5.18334390945,5.77354804894,1975.78354098,1992.49088891,1.1585245644,0.96352964183,3.13543539897,3.26878708763,1.26556396699,13.282797092,1.16992516959,1.1984358106,1.9675283331,1.39842326828,1.12656700107,1.36421236143,2.64569902652,243.402826716,1.31032875853,47.0977885234,413.528932654,704.029547894,1.06952945623,1.97677832036,1.11461388562,1.18687132619,847.167612963,169.54558746,3.19434969346,1019.90755012,0.327426420385,0.0594876750251,1.23667769492,0.247937213963,2.55590875251,1.04611432105,1.36906681007,5.34993872357,1.15079885458,0.273873798512,1.2489756446,1.53259901898,1988.64440373,1.43111931236,1.3409261347,343.481633298,1.08216143581,1.08797808248,1.16249168275,55.3519065315,22.9890487699,24.8225523093,2.33262893791,8.74042275478,-4.72749989294,1.00403749386,1.18902193388,1.01410332531,74.630219083,6.25006588283,2022.55222939,1.1867197803,1.28895677114
16,50.0341694063,1.28078357707,63.4805922582,11242.3304196,1.01279907452,1.01807714651,1.36145132143,1.23746536494,1.00308434629,1.41438875901,1.09818844695,7.12966444081,1.26852824897,1.00197078911,1.35983437955,1.63684573204,5.36099844839,5.66813177379,1970.76234979,1983.3403646,1.22779471936,1.01724934755,3.22254239103,3.37271756408,1.40211240728,43.5183654516,1.2227442039,1.16835979943,1.86403748812,1.46904120063,1.095140726,1.58175844046,2.90525500201,524.187060736,1.36772903965,64.8920175863,363.330508168,952.40958649,1.0483458635,1.9032901229,1.07643348504,1.14144671354,1058.02938521,-14.6154036504,0.196527747609,1043.61050931,0.551275073492,0.0723856688457,1.23102277037,0.136937957585,2.41895291671,1.02573214277,1.41084874056,5.24110953562,1.14281095463,0.415329476942,1.2953804027,1.38125199887,1979.66067364,1.56185031145,1.47570591787,396.443397203,1.05197787632,1.060858108,1.11131187472,76.4510276701,26.6630046892,19.3677374371,3.35333258714,11.366998803,-1.35957893716,1.00007923847,1.18209666424,1.00526639883,60.1945786559,6.18160597897,2011.92473487,1.20778502275,1.30072556508
17,62.7547318565,1.46104683478,58.0546630105,10794.9464115,1.02638728042,1.04755511529,1.31198160479,1.23282917409,1.01537237664,1.41121116703,1.11067690943,7.11714439222,1.29449758555,1.01049213347,1.44744754458,2.1013919879,4.95048915087,5.89764685224,1983.60781343,2003.49804076,1.14659080891,0.969408413773,3.26615888658,3.39570668843,1.16249593136,-13.008389882,1.08349339841,1.22516348853,2.10587682355,1.31156834949,1.14530256733,1.33049323724,2.61231642357,117.896395363,1.34022310575,53.1670386963,392.599760534,563.663194593,1.09865047007,2.08570274093,1.14207977515,1.22103185954,740.0148664,242.033407091,4.33245890135,986.380732393,0.248892479939,0.0633933897506,1.20532591498,0.27804138171,2.63356970307,1.0557970316,1.29397778406,5.3523291495,1.17287477084,0.251562731716,1.23285114982,1.62049639446,1998.63643999,1.34186975023,1.24329764139,310.176312611,1.10382539468,1.10773898982,1.21022173291,51.2708878974,18.9755622591,27.9073548156,1.96818748411,7.63246674304,-5.99748325866,1.00998477688,1.20269392806,1.02500771981,106.022735768,6.28071647237,2036.38610382,1.15410729567,1.26672102499
18,47.5174366983,1.23446207508,67.4292158862,13694.1558411,1.02291959865,1.02157263059,1.43601061792,1.29310401344,1.01134038789,1.45461634379,1.13106191622,7.37503457349,1.29460347448,1.01773689783,1.33342924433,1.58586002989,5.63998351399,5.66924190443,1989.99430775,2001.31060583,1.27739810168,1.05659290284,3.25852035852,3.41770183393,1.4934768301,68.249648892,1.29926456715,1.16462390952,1.81342807186,1.55159611905,1.0973793033,1.6879293773,2.95992228575,626.093555339,1.38730793195,69.7095530936,388.592172553,1084.39528099,1.04988334175,1.85951083983,1.07034812176,1.12900199534,1176.78701379,-12.9732104088,0.173844289623,1163.98764767,0.622027854981,0.0757202990533,1.31172593701,0.14470577337,2.48548553784,1.03276960791,1.48430251376,5.52309641085,1.15557189603,0.52185169121,1.3427312076,1.35425384184,1997.35393966,1.67509062981,1.60681742895,438.112119114,1.0542897863,1.06036587161,1.10173691912,89.9701361318,32.5957749294,17.9205024679,3.82338221089,13.3395776487,0.883443772171,1.01012599783,1.18256884443,1.01294943496,53.2910321296,6.24921605279,2028.48985257,1.23341930013,1.32066014658
19,51.7333976281,1.26941089263,65.8076097561,7559.71992936,0.999383893001,1.01872463683,1.3418019724,1.13926086711,0.997857333223,1.38239091478,1.03256919548,7.27229782328,1.2828386696,1.01051703556,1.33711245218,1.63027277024,5.86498221288,5.54243136465,1967.31199922,1978.07443356,1.2526295203,1.02429718512,3.04094401242,3.19467579867,1.52577918261,88.8868906685,1.38138761678,1.14078052633,1.69692432244,1.61926346836,1.08954388338,1.60087897583,2.7499574415,576.063055987,1.30250578622,52.3349693452,471.739201317,1100.13722665,1.02425864321,1.74697745779,1.05263772738,1.10394297016,1182.15452511,96.0413985742,1.92017140713,1280.11609509,0.549821125723,0.0628303785622,1.40535817504,0.226114494836,2.56667771348,1.02918419469,1.55963383224,5.81770822685,1.1341183631,0.51958771405,1.33838011386,1.35959467397,1974.59048201,1.72167790969,1.67811736394,455.000205992,1.04386707843,1.04549121949,1.07433620329,87.3624696607,38.5400511441,18.3080052137,3.64300879914,13.7948771606,1.36535178768,0.998558803038,1.15290117076,0.998975703624,31.3203995943,6.22889518945,2002.08831169,1.24401571521,1.32282374747
20,75.4497178787,1.39009505623,78.1287585193,14213.5510026,1.00505965535,1.06275714722,1.57663566284,1.19267360567,1.0067436183,1.47852489151,1.06604926673,8.85628136732,1.49873804678,1.09805099018,1.26391639365,2.64450053151,7.43395089463,5.54043813521,1987.02073674,2007.0372377,1.31837405411,1.09602293537,2.73714082499,2.88668656939,1.61370481318,197.462474218,1.79464740483,1.13801726119,1.54935721994,1.97606002026,1.17093016366,1.48206281699,1.55944669476,77.8218120347,1.08285280357,12.4600675146,1003.24962255,1093.5315021,1.0578528792,1.47719729553,1.07862672098,1.08874542996,1243.41073796,1242.50876851,19.8421458334,2505.7616523,0.0265920409851,0.0279261430442,2.26641012172,0.967882675605,3.9576745506,1.10817022895,1.98427359508,9.33664094312,1.21583432727,1.00328307113,1.48985305633,1.78693538107,1998.34140488,2.1173272711,2.28092191757,596.570977156,1.12851236272,1.07356143643,1.14861683734,126.362136614,85.3170564449,31.619411398,3.02222362472,21.3815265494,9.74792932001,1.02255287854,1.05611085216,1.02547909574,54.0765352718,6.68778386793,2020.97686135,1.25220530816,1.31050991479
21,60.3386631694,1.40527503605,58.9839251608,7447.57647856,1.00094125691,1.02853363119,1.271259288,1.13825008916,0.996361596863,1.36282750032,1.04214132205,7.04060127457,1.27273842447,0.997811808292,1.40569220185,1.95334270027,5.22846955367,5.69839686457,1952.85106454,1969.66622184,1.15649879605,0.963583235229,3.09734861869,3.23063553077,1.26569620912,22.1566788105,1.1831881579,1.18172514646,1.93060769257,1.40740025244,1.11550617147,1.36463333216,2.56566677733,234.173275626,1.28924061255,46.5687942123,435.476202316,716.218272155,1.05805255979,1.93344059731,1.0998450018,1.16809018899,859.683055376,224.483295696,4.03196723842,1088.19831831,0.311711266662,0.0583673877733,1.27495771691,0.281632937861,2.60394839361,1.03662569106,1.3800562993,5.50120958494,1.14263200948,0.318292884037,1.24829369304,1.52904905118,1965.47546976,1.44959323079,1.37396553509,352.829821672,1.07221768684,1.07451361239,1.15009266701,59.5797682555,25.9445777748,24.9237007293,2.36567804909,9.38058881131,-3.78931666659,0.993260381487,1.16825812266,1.00310506054,75.6058730762,6.19728589022,1998.71530708,1.17309889863,1.27231166965
22,56.1412368144,1.22866383721,79.1696146158,9735.54085801,1.01903553921,1.05201847345,1.52962225409,1.16244154573,1.02370172174,1.46323751057,1.04418414524,8.36054211642,1.41756531045,1.08420917281,1.26919407124,1.82393841645,7.36382291865,5.49505945969,2031.05387301,2040.32428463,1.3991309429,1.13280300363,2.8789447885,3.05299330499,1.85687114469,208.121500829,1.80601896822,1.12186072512,1.4226440407,2.03428730525,1.12491183481,1.79532880589,2.41286487518,683.693977332,1.23013884585,37.8564681573,773.353513758,1494.90395925,1.025700123,1.46468654335,1.03981077806,1.05598285062,1548.46927936,513.692846583,8.36622079188,2070.52834673,0.541550774041,0.0504064059126,1.97016188552,0.528635840663,3.2343499763,1.0806939409,1.97432763614,7.90317253318,1.1849748288,0.943985979511,1.52357558535,1.42205553901,2035.16688495,2.2107905707,2.29544522905,631.002936798,1.07689386686,1.05147230354,1.05461828948,133.304414027,73.8217879674,18.4558911261,4.64237415591,21.880685437,10.2449998622,1.03527322435,1.11525030715,1.02731845507,-4.30946781866,6.60603141878,2054.89879437,1.34642174457,1.3965595809
23,48.1621902624,1.26261608214,62.5311837879,4224.99538109,0.994898920418,1.01219862549,1.26276210128,1.08502609571,0.995566264896,1.34341852678,0.999558221284,6.90241163794,1.23502138859,0.991962555787,1.36248652851,1.43255541748,5.57713280232,5.53171660855,1963.05204658,1971.81977767,1.23153849836,1.00000988702,3.05771106892,3.21057712524,1.51189867436,68.434550753,1.31071690101,1.14011790539,1.71029656539,1.55740552708,1.0739329823,1.59885306152,2.95954902998,663.182385915,1.33108733687,56.0898690643,377.125246922,1096.3975019,1.0141185284,1.78763651535,1.04721766829,1.10644383192,1162.52338327,-125.196435323,-1.52007312267,1035.80687482,0.639635822996,0.0669056116859,1.23948354572,0.0858707997458,2.28786881428,1.01448131057,1.48571412767,5.1215096749,1.11384056303,0.404030889467,1.30462530672,1.27607652344,1969.61801178,1.64281999375,1.55851499344,426.049331905,1.02664907373,1.03975570488,1.0562054446,77.0590987621,29.4378354171,15.7301371013,3.69558259858,12.1059482527,-0.570997769017,0.99329125393,1.17084436604,0.992764238678,21.2938461102,6.14181668461,1997.43487467,1.24753752065,1.32949481056
